OrderID,CustomerName,Gender,Email,Phone,Product,Category,SubCategory,Quantity,UnitPrice,Total revenue,TotalAmount,OrderDate,ShipDate,Region,PaymentMode,City,State
ORD102535,Quinn  Joshi,Non-Binary,charlie.12@gmail.com,-6949390806,Chocolate Cake,Desert,Cake,3,953.51,5721.06,2860.53,02-06-2024,17-02-2026,South,Online,Lucknow,Uttar Pradesh
ORD104737,harper Mehta,Male,devin.12@mailinator.com,(954) 9726387,Garlic Bread ,Food,Sides,3,549.79,2199.16,1649.37,01-01-2024,04-08-2190,Centar,Cash,Kolkata,West Bengal
ORD100903,kai Nair,Female,drew.x@example.com,+91 9345123146,Chicken Burger ,Food,Burger,3,1183.13,2366.26,3549.39,13-06-2022,10-07-2193,North,Online,Mumbai ,Maharashtra
ORD100873,Morgan nath,Male,kris46@example.com,+91 6049415258,Orange Juice,Beverages,Juice,2,278.33,556.66,556.66,17-03-2024,02-04-2026,Centar,Cash,Nagpur,Maharashtra
ORD103162,Taylor  Nath,Non-Binary,riley@outlook.com,8487947015 ext 245,Garlic Bread ,Food,Sides,6,1127.43,5637.15,6764.58,23-02-2027,06-05-2024,West,UPI,Lucknow,Uttar Pradesh 
ORD100827,avery Rao,Female,taylor.x@outlook.com,-9714084047,Garlic Bread,Food,Sides,4,1118.94,3356.82,4475.76,22-08-2025,09-08-2184,North,Cash,Pune ,Maharashtra 
ORD103080,devin Sharma,Male,angel86@example.com,(814) 2947635,Cheese Fries,Food,Sides,3,768.45,3842.25,2305.35,21-06-2022,10-09-2027,South,Card,Bengaluru,Karnataka
ORD102454,jordan Verma,Non-Binary,avery.12@hotmail.com,Not Found,Mango Smoothie,Beverages,Smoothie,5,1078.63,2157.26,5393.15,01-03-2026,29-01-2023,West,Online,Bengaluru,Karnataka
ORD104725,Quinn  Kapoor,Male,harper@gmail.com,+91 8070724697,Tandoori Chicken,Food,Main,4,705.53,2822.12,2822.12,04-12-2023,04-09-2026,North,Online,Lucknow,Uttar Pradesh
ORD101150,JORDAN Desai,Female,angel@yahoo.com,(664) 6576710,Tandoori Chicken ,Food,Main,2,887.37,2662.11,1774.74,18-02-2026,10-09-2022,North,Online,Kolkata ,West Bengal
ORD103972,Rowan  Kulkarni,Non-Binary,sasha@gmail,7273248163,Latte,Beverages,Coffee,3,542.06,542.06,1626.18,03-12-2022,29-02-2024,North,Online,Chennai,Tamil Nadu
ORD101293,SKYLER Nair,Unknown,casey.@company.co,-5610716856,Tandoori Chicken,Food,Main,4,159.07,477.21,636.28,30-12-2026,08-07-2023,North,Online,Chennai ,Tamil Nadu 
ORD100061,Skyler chaudhary,Female,devin.com,-2963526924,Garlic Bread,Food,Sides,4,79,316,316,21-10-2023,04-05-2023,North,Cash,Ahmedabad,Gujarat
ORD104404,Morgan joshi,Male,harper.x@mailinator.com,7124322241,Mango Smoothie,Beverages,Smoothie,4,125.9,125.9,503.6,04-02-2025,13-11-2024,South,Online,Pune,Maharashtra
ORD101296,Jesse  Nath,Female,morgan.x@company.co,(950) 1471391,Pepperoni Pizza,Food,Pizza,6,464.36,2321.8,2786.16,11-09-2022,14-04-2027,North,Card,Ahmedabad ,Gujarat
ORD101611,kai Mehta,Female,kris@.com,-4846563589,Pepperoni Pizza,Food,Pizza,5,130.61,653.05,653.05,24-11-2022,null,South,Online,Ahmedabad,Gujarat
ORD102704,Robin  Chaudhary,Female,lee@.com,8121455318 ext 957,Butter Naan,Food,Bread,5,1119.75,4479,5598.75,24-06-2026,21-03-2022,Centar,Online,Hyderabad,Telangana
ORD101799,Robin Shah,Female,cameron.@example.com,(870) 2331393,Paneer Wrap,Food,Wrap,3,642.71,3856.26,1928.13,13-02-2024,24-09-2025,West,Card,Lucknow,Uttar Pradesh
ORD100531,skyler Kulkarni,Non-Binary,alex99@example.com,Not Found,Paneer Wrap,Food,Wrap,100,481.14,1443.42,48114,20-12-2024,06-03-2025,West,Online,Bengaluru,Karnataka
ORD100059,sam Rao,Unknown,jesse@outlook.com,-9345574379,Orange Juice,Beverages,Juice,1,57.53,287.65,57.53,23-12-2025,05-11-2022,North,Cash,Nagpur,Maharashtra
ORD102183,Quinn kapoor,Male,jordan.12@hotmail.com,9766851291,Coke 500Ml,Beverages,Soft Drink,4,546.22,3277.32,2184.88,28-03-2025,04-02-2024,South,UPI,Lucknow,Uttar Pradesh
ORD100211,Alex  Bose,Female,jesse.x@gmail.com,+91 9744773061,Orange Juice,Beverages,Juice,2,1121.68,6730.08,2243.36,05-04-2024,02-08-2024,North,Online,Pune,Maharashtra 
ORD101682,Harper dutta,Male,lee.x@outlook.com,6219279989 ext 130,Paneer Wrap ,Food,Wrap,6,970.33,3881.32,5821.98,25-03-2026,28-02-2027,North,Online,Delh1,Delhi 
ORD101686,Rowan Bose,Non-Binary,kris.@gmail.com,75857,Veg Burger,Food,Burger,6,156.67,156.67,940.02,21-07-2024,15-01-2023,East,UPI,Ahmedabad,Gujarat
ORD102955,harper Chaudhary,Female,parker@example.com,+91 8863813393,Cheese Fries ,Food,Sides,4,1163.85,6983.1,4655.4,14-03-2023,21-03-2024,South,Cash,Ahmedabad,Gujarat
ORD104709,Harper iyer,Unknown,sasha.@outlook.com,90284,Latte,Beverages,Coffee,4,1007.19,6043.14,4028.76,25-01-2023,09-10-2025,North,Online,Chenna1,Tamil Nadu
ORD102352,AVERY Shah,Male,sasha.12@outlook.com,-3250586079,Margherita Pizza ,Food,Pizza,6,820.95,1641.9,4925.7,06-05-2027,08-01-2026,South,Online,Mumba1,Maharashtra 
ORD103887,charlie Chaudhary,Male,robin.12@gmail.com,Not Found,Paneer Wrap,Food,Wrap,4,130.1,780.6,520.4, null,21-12-2023,East,UPI,Kolkata ,West Bengal 
ORD102001,robin Nath,Male,sasha.x@outlook.com,+91 6257415979,Garlic Bread,Food,Sides,2,585.16,2340.64,1170.32,24-06-2023,13-09-2025,East,Online,Ahmedabad,Gujarat
ORD102377,DEVIN Nath,Female,sasha13@yahoo.com,94043,Margherita Pizza ,Food,Pizza,2,327.13,327.13,654.26,01-10-2023,07-09-2024,South,Cash,Ahmedabad,Gujarat
ORD103643,drew Shah,Non-Binary,charlie43@yahoo.com,+91 6296917026,Espresso,Beverages,Coffee,5,565.04,1130.08,2825.2,04-09-2024,09-09-2024,West,Cash,Delhi,Delhi
ORD100979,Charlie bose,Non-Binary,harper.x@hotmail.com,8811818647 ext 431,Coke 500Ml,Beverages,Soft Drink,3,957.26,3829.04,2871.78,10-10-2024,27-08-2022,North,Online,Kolkata,West Bengal
ORD102353,devin Chaudhary,Non-Binary,sasha@gmail,(822) 4922515,Tandoori Chicken,Food,Main,5,329,1974,1645,28-02-2024,07-11-2025,West,Cash,Nagpur,Maharashtra
ORD103003,Drew  Chaudhary,Unknown,cameron.12@yahoo.com,(845) 1744345,Veg Burger,Food,Burger,2,321.17,1927.02,642.34, null,06-08-2022,North,UPI,Ja1Pur,Rajasthan 
ORD103553,Kris  Nath,Female,parker.@hotmail.com,(672) 1896162,Tandoori Chicken,Food,Main,4,700.61,4203.66,2802.44,25-07-2023,07-11-2183,North,Online,Jaipur,Rajasthan 
ORD100412,Riley singh,Non-Binary,lee.x@company.co,-8458897367,Butter Naan,Food,Bread,3,787.01,787.01,2361.03,17-01-2025,null,West,Online,Mumbai,Maharashtra 
ORD103100,Taylor  Desai,Female,sasha73@mailinator.com,+91 6380580930,Garlic Bread,Food,Sides,1,145.72,145.72,145.72,18-05-2025,01-07-2195,South,UPI,Hyderabad,Telangana
ORD103164,ANGEL Verma,Male,sasha@gmail.com,7281346811,Tandoori Chicken,Food,Main,3,1078.15,5390.75,3234.45,11-10-2025,05-08-2023,West,Online,Mumba1,Maharashtra
ORD103973,Avery  Joshi,Unknown,kai.12@gmail.com,7588076040,Mango Smoothie,Beverages,Smoothie,4,99.5,199,398,24-08-2022,17-01-2026,South,Cash,Chennai,Tamil Nadu
ORD103981,Harper Verma,Unknown,taylorgmailcom,65597,Pepperoni Pizza,Food,Pizza,1,1043.45,2086.9,1043.45, null,null,North,Cash,Jaipur ,Rajasthan 
ORD103080,Angel Sharma,Female,Not Found,-9826159257,Mango Smoothie,Beverages,Smoothie,5,767.45,1534.9,3837.25,31-01-2023,04-08-2022,East,Online,Bengaluru,Karnataka
ORD104948,Sasha khan,Female,kris56@mailinator.com,77810,Chocolate Cake,Desert,Cake,5,706.72,706.72,3533.6, null,09-07-2027,West,Online,Nagpur,Maharashtra
ORD101119,Casey Gupta,Unknown,taylorgmailcom,-6692423106,Chocolate Cake,Desert,Cake,4,978.21,978.21,3912.84,23-08-2023,15-11-2022,South,Card,Bengaluru,Karnataka
ORD103178,Devin  Kapoor,Unknown,rowan.@outlook.com,+91 7631697375,Pepperoni Pizza,Food,Pizza,6,597.99,597.99,3587.94,08-12-2024,13-01-2024,North,Online,Ahmedabad,Gujarat
ORD100064,harper Desai,Female,quinn@.com,-3872886519,Veg Burger ,Food,Burger,3,115.91,579.55,347.73,31-01-2024,06-06-2024,West,Online,Delhi,Delhi 
ORD102535,Morgan  Agarwal,Female,parker.12@example.com,-9551653853,Chicken Burger,Food,Burger,5,840.9,4204.5,4204.5,20-04-2023,06-10-2025,West,Cash,Pune,Maharashtra
ORD101383,KRIS Iyer,Male,kai.12@gmail.com,6734781594 ext 783,Veg Burger,Food,Burger,6,1110.32,6661.92,6661.92,09-12-2024,21-02-2025,North,Card,Pune,Maharashtra 
ORD103472,Lee Rao,Unknown,quinngmailcom,-9877065956,Cheese Fries,Food,Sides,6,992.04,3968.16,5952.24,16-01-2025,23-03-2026,East,Cash,Kolkata,West Bengal
ORD103771,Cameron  Nath Jr,Female,charlie.12@yahoo.com,7894763974,Paneer Wrap ,Food,Wrap,4,861.64,3446.56,3446.56, null,27-04-2025,North,Online,Mumbai,Maharashtra
ORD101656,Alex  Sharma,Female,riley.12@example.com,-7403776947,Coke 500Ml,Beverages,Soft Drink,1,898.74,2696.22,898.74,04-02-2024,24-04-2025,South,Online,Kolkata,West Bengal
ORD101230,Jesse agarwal,Male,quinn@mailinator.com,8625494751,Butter Naan,Food,Bread,6,1166.51,6999.06,6999.06,07-11-2025,28-11-2026,North,Online,Mumbai ,Maharashtra
ORD100027,JORDAN Desai,Female,rowan@gmail,6207295126,Chicken Burger,Food,Burger,6,1180.24,4720.96,7081.44, null,21-10-2024,East,Online,Chennai,Tamil Nadu
ORD103558,Jesse Agarwal,Male,kai.@example.com,6741286356,Cheese Fries ,Food,Sides,2,364.52,1822.6,729.04,18-04-2023,12-06-2024,Centar,Online,Lucknow,Uttar Pradesh 
ORD100847,lee Rao,Female,jordan.x@hotmail.com,77849,Cheese Fries,Food,Sides,6,461.23,2306.15,2767.38,08-04-2024,27-11-2022,East,Online,Pune,Maharashtra 
ORD101982,Kris joshi,Male,jesse.x@company.co,-1913454225,Margherita Pizza,Food,Pizza,4,1137.78,3413.34,4551.12,18-10-2024,21-04-2024,West,Cash,Lucknow,Uttar Pradesh
ORD103960,parker Khan,Female,drew.12@gmail.com,(782) 8962355,Butter Naan,Food,Bread,1,215.57,215.57,215.57,30-01-2025,30-09-2024,South,Online,Lucknow,Uttar Pradesh 
ORD104082,Sasha  Rao,Unknown,jamie@hotmail.com,8738201292 ext 520,Chocolate Cake,Desert,Cake,2,101.94,1019.4,203.88,25-12-2024,05-11-2024,East,Online,Jaipur ,Rajasthan
ORD100780,Sasha nath,Female,drew@gmail,6508313567 ext 370,Butter Naan,Food,Bread,4,828.14,828.14,3312.56,08-12-2026,14-12-2024,North,Cash,Chennai ,Tamil Nadu 
ORD102020,ROBIN Nath Jr,Female,riley.x@outlook.com,7128728962,Latte,Beverages,Coffee,6,153.04,918.24,918.24,20-03-2023,13-10-2023,Centar,Online,Mumbai,Maharashtra
ORD104730,SASHA Joshi,Unknown,alex.x@gmail.com,6589809759,Cheese Fries,Food,Sides,6,234.55,938.2,1407.3,24-08-2023,15-06-2026,South,Card,Bengaluru,Karnataka
,,Female,parker@company.co,9934835325,Butter Naan,Food,Bread,6,542.22,3253.32,3253.32,17-08-2025,07-01-2025,South,Cash,Hyderabad,Telangana
ORD104354,SASHA Kapoor,Male,jesse.@outlook.com,65331,Garlic Bread,Food,Sides,1,311.28,1867.68,311.28,25-07-2026,07-01-2024,Centar,UPI,Ja1Pur,Rajasthan
ORD102962,Charlie Sharma,Male,taylor47@outlook.com,6933348982,Paneer Wrap,Food,Wrap,1,895.4,1790.8,895.4,08-09-2024,23-06-2025,North,Online,Hyderabad,Telangana
ORD103575,Harper  Bose,Male,jordan@gmail,6443926824 ext 47,Mango Smoothie,Beverages,Smoothie,5,278.93,1115.72,1394.65,03-07-2023,11-01-2024,South,Cash,Delh1,Delhi 
ORD104559,Sasha verma,Female,taylor.x@mailinator.com,7359640647,Espresso,Beverages,Coffee,2,397.41,794.82,794.82,22-02-2024,null,Centar,Cash,Pune ,Maharashtra
ORD102781,Cameron  Rao,Female,robin.12@hotmail.com,(924) 3233012,Cheese Fries,Food,Sides,2,1154.15,2308.3,2308.3,30-04-2025,09-08-2025,West,Online,Nagpur,Maharashtra 
ORD101907,Parker Gupta,Male,drew.x@gmail.com,(859) 7078755,Chocolate Cake ,Desert,Cake,2,898,898,1796,16-02-2026,22-06-2026,East,Online,Pune,Maharashtra
ORD102461,Lee  Joshi,Male,quinn.x@hotmail.com,83065,Chocolate Cake,Desert,Cake,1,205.9,1235.4,205.9,16-08-2026,12-07-2022,North,Online,Bengaluru,Karnataka
ORD100686,SASHA Joshi,Female,jamie.@yahoo.com,-9361684043,Butter Naan,Food,Bread,1,292.74,1463.7,292.74, null,13-02-2025,North,Card,Mumbai ,Maharashtra
ORD100313,SASHA Nair,Female,Not Found,6538803401,Cheese Fries,Food,Sides,1,1033.46,1033.46,1033.46,22-07-2024,06-12-2023,South,Card,Jaipur,Rajasthan 
ORD103434,kai Rao,Male,casey.12@gmail.com,(812) 7546922,Espresso,Beverages,Coffee,5,596,2384,2980,18-12-2024,10-09-2024,East,UPI,Kolkata,West Bengal 
ORD103456,Taylor kapoor Jr,Unknown,quinn.12@example.com,(883) 7548535,Cheese Fries,Food,Sides,5,1086.53,3259.59,5432.65,26-02-2023,04-08-2025,West,Card,Nagpur,Maharashtra
ORD101995,Sam shah,Unknown,charlie.12@hotmail.com,70765,Latte,Beverages,Coffee,6,897.96,5387.76,5387.76,25-03-2024,null,South,Cash,Chenna1,Tamil Nadu 
ORD100882,Kris Desai,Non-Binary,charlie@.com,+91 8335604310,Chicken Burger,Food,Burger,4,136.72,546.88,546.88,01-06-2024,02-10-2179,East,Online,Delh1,Delhi
ORD103137,taylor Singh,Female,alex.x@example.com,91555,Veg Burger,Food,Burger,4,644.44,3866.64,2577.76, null,28-01-2026,East,Online,Lucknow,Uttar Pradesh
ORD103593,Rowan mehta,Female,lee.x@gmail.com,-9401374301,Espresso,Beverages,Coffee,3,341.36,1365.44,1024.08,05-11-2023,12-09-2027,North,UPI,Nagpur,Maharashtra
ORD103500,Quinn  Bose Jr,Female,avery.x@example.com,+91 9318970075,Veg Burger,Food,Burger,6,612.45,6124.5,3674.7,07-02-2027,01-11-2026,North,Online,Nagpur,Maharashtra
ORD102999,parker Agarwal,Male,devin.@hotmail.com,+91 7017811014,Mango Smoothie,Beverages,Smoothie,4,732.37,4394.22,2929.48, null,24-10-2024,Centar,Online,Chenna1,Tamil Nadu
ORD103748,kai Dutta,Unknown,parkergmailcom,8511470209,Garlic Bread ,Food,Sides,5,1137.02,4548.08,5685.1,12-12-2024,29-06-2023,North,Online,Chenna1,Tamil Nadu
ORD102035,Quinn desai,Male,morgangmailcom,-6649641261,Chicken Burger,Food,Burger,5,186.09,930.45,930.45,10-10-2026,07-09-2023,South,Cash,Delh1,Delhi 
ORD103208,Charlie  Kapoor,Unknown,skyler.@company.co,(901) 8654679,Margherita Pizza ,Food,Pizza,3,1143.67,2287.34,3431.01,25-02-2027,19-07-2023,North,Online,Jaipur ,Rajasthan
ORD103383,RILEY Mehta,Female,angel.x@mailinator.com,9629913789,Latte,Beverages,Coffee,1,844.43,3377.72,844.43,10-05-2025,07-08-2276,West,Cash,Pune,Maharashtra 
ORD100938,Quinn Verma,Male,devin.@company.co,6761564740,Veg Burger,Food,Burger,10,622.69,3113.45,6226.9,08-06-2025,05-09-2022,West,Cash,Hyderabad ,Telangana
ORD104340,Rowan nair,Male,jordan.@hotmail.com,-2871051044,Orange Juice ,Beverages,Juice,1,1006.81,6040.86,1006.81,26-12-2024,17-03-2027,North,Card,Jaipur ,Rajasthan
ORD104894,Kai  Patel,Male,taylor.12@outlook.com,-9773093373,Coke 500Ml,Beverages,Soft Drink,6,1172.48,4689.92,7034.88,27-02-2024,01-06-2024,North,Cash,Pune,Maharashtra
ORD104359,jordan Bose,Female,Not Found,6389602192 ext 519,Chicken Burger,Food,Burger,4,774.06,1548.12,3096.24,06-02-2024,29-04-2023,North,UPI,Delhi,Delhi
ORD100822,Jesse Desai,Male,devin80@outlook.com,(618) 8625961,Tandoori Chicken,Food,Main,6,1103.53,3310.59,6621.18,06-08-2025,26-10-2023,North,Online,Lucknow,Uttar Pradesh
ORD102790,DREW Verma,Non-Binary,kris@gmail,-6451784149,Cheese Fries ,Food,Sides,6,790,3950,4740, null,21-12-2024,Centar,Cash,Ahmedabad,Gujarat
ORD104766,jamie Verma,Unknown,riley@.com,Not Found,Tandoori Chicken ,Food,Main,2,386.48,1159.44,772.96,02-11-2024,23-06-2027,North,Cash,Nagpur ,Maharashtra 
ORD100299,Drew singh,Unknown,skyler.@yahoo.com,-4297118565,Mango Smoothie ,Beverages,Smoothie,4,507.06,2535.3,2028.24, null,19-12-2025,North,Card,Mumbai,Maharashtra
ORD100305,RILEY Gupta Jr,Male,jamie.x@outlook.com,Not Found,Orange Juice ,Beverages,Juice,2,461.05,1844.2,922.1,11-02-2024,null,Centar,Card,Lucknow,Uttar Pradesh
ORD102193,Alex Singh,Non-Binary,sashagmailcom,6641045243,Tandoori Chicken,Food,Main,2,54.94,109.88,109.88,27-12-2023,17-03-2025,North,Online,Chennai,Tamil Nadu
ORD100537,parker Rao,Unknown,averygmail.com,-4807005794,Veg Burger,Food,Burger,1,358.03,1074.09,358.03,18-05-2023,27-12-2026,West,UPI,Jaipur ,Rajasthan
ORD102068,Jesse Mehta,Male,taylor@yahoo.com,-8416988769,Orange Juice,Beverages,Juice,6,1109.12,5545.6,6654.72,03-08-2024,16-12-2024,Centar,Online,Jaipur,Rajasthan
ORD101352,Taylor Nath,Unknown,jordan.x@hotmail.com,(648) 9405019,Mango Smoothie,Beverages,Smoothie,5,1008.17,6049.02,5040.85,23-09-2025,01-08-2198,South,UPI,Ahmedabad,Gujarat
ORD100904,Jordan Rao,Non-Binary,drew.@outlook.com,-8510032014,Cheese Fries,Food,Sides,1,1071.89,2143.78,1071.89,08-10-2026,24-05-2025,North,Online,Ahmedabad,Gujarat
ORD104390,TAYLOR Kulkarni,Female,harper.x@outlook.com,-9026774584,Tandoori Chicken,Food,Main,4,198.58,595.74,794.32,17-03-2024,30-06-2023,South,Online,Bengaluru ,Karnataka
ORD100470,Robin nath,Male,jamie.@mailinator.com,96491,Pepperoni Pizza,Food,Pizza,3,406.52,2439.12,1219.56,01-01-2023,27-02-2024,Centar,Cash,Ahmedabad,Gujarat 
ORD101168,Drew Nath,Non-Binary,drew.x@mailinator.com,9746605257 ext 89,Pepperoni Pizza ,Food,Pizza,6,821.01,4926.06,4926.06,16-06-2023,30-11-2025,North,Cash,Pune,Maharashtra
ORD101488,Quinn Shah,Male,sam88@mailinator.com,8221601510 ext 778,Margherita Pizza ,Food,Pizza,4,428.26,2569.56,1713.04,16-05-2025,18-04-2026,East,Online,Kolkata,West Bengal
ORD102238,jamie Agarwal,Female,sam.x@gmail.com,-7598689835,Margherita Pizza,Food,Pizza,6,243.73,731.19,1462.38,16-01-2025,null,East,Online,Chennai ,Tamil Nadu
ORD100878,Lee Khan,Male,morgan.@mailinator.com,(835) 6925736,Butter Naan,Food,Bread,4,407.21,2443.26,1628.84,02-08-2024,20-12-2025,East,Online,Ahmedabad,Gujarat
ORD101492,Casey  Kapoor,Male,kris.12@yahoo.com,90216,Espresso,Beverages,Coffee,10,465.83,2794.98,4658.3,01-10-2025,null,West,Cash,Kolkata,West Bengal
ORD102856,QUINN Iyer,Male,robin@gmail,9890696502,Paneer Wrap,Food,Wrap,6,510.72,1021.44,3064.32,15-09-2026,01-09-2198,East,Online,Kolkata,West Bengal
ORD101002,Charlie verma,Non-Binary,avery@company.co,8345889693 ext 334,Veg Burger,Food,Burger,4,524.08,1572.24,2096.32,05-12-2024,07-02-2026,North,Card,Kolkata,West Bengal
ORD101886,charlie Nath,Non-Binary,taylor.com,6520898145,Latte,Beverages,Coffee,5,545.77,1637.31,2728.85, null,02-11-2023,North,Cash,Hyderabad,Telangana
ORD100185,alex Iyer,Female,kris.12@yahoo.com,+91 8594814999,Tandoori Chicken,Food,Main,2,1164.96,5824.8,2329.92,26-09-2025,31-07-2026,South,Online,Mumbai,Maharashtra
ORD103326,Lee agarwal,Male,casey.@outlook.com,(924) 6380429,Coke 500Ml ,Beverages,Soft Drink,4,1073.62,2147.24,4294.48,08-04-2024,22-03-2024,North,Online,Kolkata,West Bengal
ORD100975,avery Iyer,Male,harper9@yahoo.com,7455208902,Garlic Bread,Food,Sides,5,868.49,4342.45,4342.45,28-04-2023,21-05-2024,South,Cash,Ahmedabad,Gujarat
ORD101811,Devin Gupta,Male,jordan11@mailinator.com,+91 9835025987,Tandoori Chicken ,Food,Main,6,855.78,855.78,5134.68,13-10-2024,08-11-2023,North,Online,Nagpur ,Maharashtra
ORD104052,PARKER Mehta,Male,taylorgmail.com,6067734582 ext 396,Coke 500Ml,Beverages,Soft Drink,4,558.33,1116.66,2233.32,24-02-2025,17-07-2026,Centar,Online,Hyderabad,Telangana 
ORD104458,Morgan Nath,Male,jesse.@gmail.com,7117224452,Coke 500Ml,Beverages,Soft Drink,2,129.22,258.44,258.44,05-06-2023,13-08-2023,Centar,Cash,Ahmedabad,Gujarat
ORD100345,SKYLER Sharma,Female,taylor.x@gmail.com,-8854138710,Veg Burger,Food,Burger,3,1097,3291,3291,24-11-2025,11-09-2269,South,Online,Bengaluru,Karnataka
ORD100074,Angel Kapoor,Male,avery@hotmail.com,+91 7497626434,Butter Naan,Food,Bread,5,443.68,1331.04,2218.4,18-05-2025,13-10-2022,East,Online,Kolkata,West Bengal
ORD100587,Devin rao,Unknown,taylorgmail.com,+91 7482914022,Margherita Pizza,Food,Pizza,3,978.78,3915.12,2936.34,28-04-2025,10-09-2025,East,Online,Nagpur ,Maharashtra
ORD104934,JORDAN Iyer,Unknown,Not Found,9298871845,Chocolate Cake,Desert,Cake,5,1154.11,3462.33,5770.55,30-07-2025,19-07-2024,West,Cash,Kolkata,West Bengal
ORD104753,TAYLOR Nair,Unknown,sam@yahoo.com,+91 8001011414,Butter Naan,Food,Bread,4,583.48,1750.44,2333.92,31-12-2025,12-10-2026,West,Online,Lucknow,Uttar Pradesh 
ORD103324,Kai Verma,Female,devin.12@company.co,9473118929 ext 716,Pepperoni Pizza ,Food,Pizza,2,243.24,1216.2,486.48,26-04-2023,12-06-2194,West,Cash,Lucknow,Uttar Pradesh
ORD102098,Devin verma,Female,avery.@outlook.com,-7723996659,Coke 500Ml,Beverages,Soft Drink,3,276.8,553.6,830.4,17-10-2023,18-01-2026,North,Online,Chennai,Tamil Nadu
ORD102815,Kris  Kapoor,Female,quinn.x@mailinator.com,7403432928 ext 734,Chocolate Cake,Desert,Cake,5,935.02,935.02,4675.1,15-09-2022,08-06-2025,Centar,Online,Delhi,Delhi
ORD104234,riley Iyer,Female,harper.com,8308481563,Chicken Burger,Food,Burger,6,459.6,22980,2757.6,27-01-2026,01-10-2025,East,Card,Mumba1,Maharashtra
ORD104472,Skyler  Desai,Female,robin.12@hotmail.com,8209338778,Veg Burger,Food,Burger,2,939.07,2817.21,1878.14,06-01-2024,09-08-2024,East,Online,Nagpur ,Maharashtra
ORD104570,jamie Mehta,Female,robingmail.com,(945) 7485216,Chicken Burger,Food,Burger,3,239.52,1437.12,718.56, null,08-01-2024,Centar,Cash,Delh1,Delhi
ORD102754,Sasha  Shah,Male,alex.x@yahoo.com,(827) 9582196,Orange Juice,Beverages,Juice,6,189.8,759.2,1138.8,28-10-2022,01-11-2023,East,Online,Hyderabad,Telangana
,,Female,robin.x@yahoo.com,7350455204,Veg Burger ,Food,Burger,6,1175.34,4701.36,7052.04,25-09-2023,05-07-2022,South,Online,Ja1Pur,Rajasthan
ORD102814,avery Singh,Male,avery@gmail,+91 6807709566,Paneer Wrap,Food,Wrap,6,396.75,396.75,2380.5,06-07-2024,27-01-2023,South,Online,Chennai ,Tamil Nadu
ORD102076,Taylor  Singh,Unknown,sam.12@company.co,9921692843 ext 500,Espresso,Beverages,Coffee,3,934.66,9346.6,2803.98,31-01-2024,17-09-2023,North,Online,Lucknow,Uttar Pradesh
ORD105009,JORDAN Patel,Non-Binary,jordan@.com,-7078433934,Butter Naan,Food,Bread,6,1069.82,6418.92,6418.92,28-06-2026,05-04-2025,South,Online,Ahmedabad,Gujarat
ORD101428,drew Verma Jr,Male,jamie.@mailinator.com,6571964079 ext 921,Butter Naan,Food,Bread,6,275.38,275.38,1652.28,17-06-2026,24-04-2023,Centar,Online,Hyderabad ,Telangana
ORD104035,HARPER Nath,Female,casey.12@example.com,(902) 8943827,Tandoori Chicken,Food,Main,2,1074.51,2149.02,2149.02,21-03-2027,08-05-2025,North,Online,Kolkata ,West Bengal 
ORD100588,Jamie  Kapoor,Female,taylor.12@yahoo.com,(925) 7881174,Margherita Pizza ,Food,Pizza,3,491.43,982.86,1474.29,29-02-2024,12-08-2024,North,Online,Ahmedabad,Gujarat 
ORD101327,DREW Desai,Male,riley.@gmail.com,(920) 9337922,Pepperoni Pizza,Food,Pizza,3,209.95,1049.75,629.85,06-04-2023,02-03-2024,West,Cash,Ja1Pur,Rajasthan
ORD100253,Sam gupta,Female,casey@.com,Not Found,Chicken Burger,Food,Burger,5,919.69,5518.14,4598.45,01-11-2025,24-03-2023,West,UPI,Hyderabad,Telangana
ORD100819,Sam Sharma,Female,avery.12@example.com,+91 7293701375,Orange Juice ,Beverages,Juice,2,337.8,1013.4,675.6,19-06-2025,27-06-2025,North,Online,Lucknow,Uttar Pradesh
ORD104285,Morgan patel,Unknown,jordan3@gmail.com,Not Found,Garlic Bread ,Food,Sides,5,1053.49,5267.45,5267.45,27-11-2025,23-04-2024,North,Online,Pune,Maharashtra
ORD102921,KRIS Verma,Female,kris@.com,7861663832,Chicken Burger,Food,Burger,1,1076.6,2153.2,1076.6,08-11-2023,09-08-2188,West,Cash,Lucknow,Uttar Pradesh
ORD103439,Robin  Sharma,Male,angelgmailcom,-6150711243,Veg Burger,Food,Burger,2,154.62,618.48,309.24,10-08-2025,30-06-2026,North,Cash,Bengaluru ,Karnataka
ORD101731,AVERY Shah,Unknown,sam@company.co,+91 9295555443,Veg Burger,Food,Burger,2,221.91,221.91,443.82,20-01-2024,20-12-2022,North,Cash,Nagpur ,Maharashtra
ORD100942,taylor Nath,Male,lee.@hotmail.com,73867,Margherita Pizza,Food,Pizza,3,216.31,1297.86,648.93,23-04-2027,null,North,Cash,Bengaluru,Karnataka
ORD104918,Kris  Sharma,Female,Not Found,8793830016,Cheese Fries ,Food,Sides,3,230.64,230.64,691.92,07-03-2025,07-01-2025,North,UPI,Hyderabad,Telangana
ORD100370,Casey  Verma,Female,devin.x@gmail.com,+91 9652999397,Veg Burger,Food,Burger,4,887.42,2662.26,3549.68,07-07-2025,18-10-2024,South,Card,Chennai,Tamil Nadu 
